utc_time_hb,CF_model_solar,CF_hsl_solar,CF_wind_agg,DAH,RT5min,CF_hsl_wind_sr,utc_time,local_time_hb,year
2/24/2018 0:00,0.02344777,0.001672464,0.064376942,32.77,20.6758,0.14519755,2018-02-24T00:00:00Z,2/23/2018 18:00,2018
2/24/2018 1:00,0,0,0.114079586,22.26,22.7627,0.370882221,2018-02-24T01:00:00Z,2/23/2018 19:00,2018
2/24/2018 2:00,0,0,0.141714423,21.81,23.0893,0.315432805,2018-02-24T02:00:00Z,2/23/2018 20:00,2018
2/24/2018 3:00,0,0,0.145458407,21.49,22.9178,0.307398253,2018-02-24T03:00:00Z,2/23/2018 21:00,2018
2/24/2018 4:00,0,0,0.174432853,21.51,22.248,0.282962737,2018-02-24T04:00:00Z,2/23/2018 22:00,2018
2/24/2018 5:00,0,0,0.236495914,20.05,21.5519,0.375916473,2018-02-24T05:00:00Z,2/23/2018 23:00,2018
2/24/2018 6:00,0,0,0.301798741,18.83,22.0272,0.439351881,2018-02-24T06:00:00Z,2/24/2018 0:00,2018
2/24/2018 7:00,0,0,0.278707678,16.72,21.8986,0.61833175,2018-02-24T07:00:00Z,2/24/2018 1:00,2018
2/24/2018 8:00,0,0,0.195012676,14.62,22.1673,0.510882082,2018-02-24T08:00:00Z,2/24/2018 2:00,2018
2/24/2018 9:00,0,0,0.148027442,14.39,21.466,0.339638253,2018-02-24T09:00:00Z,2/24/2018 3:00,2018
2/24/2018 10:00,0,0,0.114339628,15.59,21.3899,0.44263349,2018-02-24T10:00:00Z,2/24/2018 4:00,2018
2/24/2018 11:00,0,0,0.092140576,16.51,20.549,0.289218341,2018-02-24T11:00:00Z,2/24/2018 5:00,2018
2/24/2018 12:00,0,0,0.082610525,19.63,20.2612,0.192551535,2018-02-24T12:00:00Z,2/24/2018 6:00,2018
2/24/2018 13:00,0,0,0.096637355,20.29,20.429,0.21609729,2018-02-24T13:00:00Z,2/24/2018 7:00,2018
2/24/2018 14:00,0.237244656,0.006693363,0.14506888,20.95,19.9364,0.456964614,2018-02-24T14:00:00Z,2/24/2018 8:00,2018
2/24/2018 15:00,0.021962733,0.072183761,0.185378915,20.6,20.0414,0.827168001,2018-02-24T15:00:00Z,2/24/2018 9:00,2018
2/24/2018 16:00,0.050605357,0.087161081,0.303625242,18.22,19.7316,0.956679034,2018-02-24T16:00:00Z,2/24/2018 10:00,2018
2/24/2018 17:00,0.045242495,0.100967092,0.351252593,16.99,20.6272,0.975796715,2018-02-24T17:00:00Z,2/24/2018 11:00,2018
2/24/2018 18:00,0.121992964,0.132971963,0.313969844,15.67,20.6637,0.978136446,2018-02-24T18:00:00Z,2/24/2018 12:00,2018
2/24/2018 19:00,0.115410654,0.15634084,0.36245119,15.13,19.2879,0.980009811,2018-02-24T19:00:00Z,2/24/2018 13:00,2018
2/24/2018 20:00,0.170358919,0.138047832,0.426186835,14.88,18.0997,0.983908576,2018-02-24T20:00:00Z,2/24/2018 14:00,2018
2/24/2018 21:00,0.220803733,0.199757058,0.469351848,16.55,16.6753,0.976410115,2018-02-24T21:00:00Z,2/24/2018 15:00,2018
2/24/2018 22:00,0.367324628,0.179523173,0.482945498,17.75,15.8086,0.962168347,2018-02-24T22:00:00Z,2/24/2018 16:00,2018
2/24/2018 23:00,0.292111547,0.150539848,0.488663598,20.89,17.6324,0.949458345,2018-02-24T23:00:00Z,2/24/2018 17:00,2018
2/25/2018 0:00,0.056679344,0.012946388,0.388476122,38.89,19.8847,0.838626883,2018-02-25T00:00:00Z,2/24/2018 18:00,2018
2/25/2018 1:00,0,0,0.270229555,27.04,20.1509,0.711913776,2018-02-25T01:00:00Z,2/24/2018 19:00,2018
2/25/2018 2:00,0,0,0.202404294,23.04,19.8439,0.540164227,2018-02-25T02:00:00Z,2/24/2018 20:00,2018
2/25/2018 3:00,0,0,0.17031498,20.85,19.9511,0.531073421,2018-02-25T03:00:00Z,2/24/2018 21:00,2018
2/25/2018 4:00,0,0,0.151562857,20.23,19.3204,0.497512778,2018-02-25T04:00:00Z,2/24/2018 22:00,2018
2/25/2018 5:00,0,0,0.116163906,19.86,19.1491,0.303741519,2018-02-25T05:00:00Z,2/24/2018 23:00,2018
2/25/2018 6:00,0,0,0.078712315,19.42,18.5625,0.27802069,2018-02-25T06:00:00Z,2/25/2018 0:00,2018
2/25/2018 7:00,0,0,0.066438409,18.49,18.6097,0.330513118,2018-02-25T07:00:00Z,2/25/2018 1:00,2018
2/25/2018 8:00,0,0,0.080156095,18.78,17.7532,0.053457703,2018-02-25T08:00:00Z,2/25/2018 2:00,2018
2/25/2018 9:00,0,0,0.094954484,19.07,17.5523,0.116583059,2018-02-25T09:00:00Z,2/25/2018 3:00,2018
2/25/2018 10:00,0,0,0.09459043,18.33,17.2018,0.187471771,2018-02-25T10:00:00Z,2/25/2018 4:00,2018
2/25/2018 11:00,0,0,0.105250829,19.26,17.4167,0.214405882,2018-02-25T11:00:00Z,2/25/2018 5:00,2018
2/25/2018 12:00,0,0,0.126769485,21.87,18.1807,0.278095189,2018-02-25T12:00:00Z,2/25/2018 6:00,2018
2/25/2018 13:00,0,0.011363396,0.148063045,23.17,18.8658,0.303096818,2018-02-25T13:00:00Z,2/25/2018 7:00,2018
2/25/2018 14:00,0.301072713,0.099878822,0.160074727,25.07,19.5302,0.358085826,2018-02-25T14:00:00Z,2/25/2018 8:00,2018
2/25/2018 15:00,0.704964166,0.455066221,0.113875447,26.64,20.1986,0.314494138,2018-02-25T15:00:00Z,2/25/2018 9:00,2018
2/25/2018 16:00,0.934396121,0.852196198,0.172510865,21.55,18.8353,0.781770205,2018-02-25T16:00:00Z,2/25/2018 10:00,2018
2/25/2018 17:00,0.969600637,0.963711508,0.279084099,20.64,16.9763,0.762733726,2018-02-25T17:00:00Z,2/25/2018 11:00,2018
2/25/2018 18:00,0.964408875,0.991892525,0.371093702,19.88,16.0057,0.907681384,2018-02-25T18:00:00Z,2/25/2018 12:00,2018
2/25/2018 19:00,0.968682379,0.99966247,0.402897319,18.85,15.0737,0.832306943,2018-02-25T19:00:00Z,2/25/2018 13:00,2018
2/25/2018 20:00,0.963736765,0.988762794,0.425575888,18.28,13.7269,0.838200058,2018-02-25T20:00:00Z,2/25/2018 14:00,2018
2/25/2018 21:00,0.93737544,0.949818365,0.426585789,18.7,13.1219,0.855940999,2018-02-25T21:00:00Z,2/25/2018 15:00,2018
2/25/2018 22:00,0.870542105,0.826187636,0.410009084,18.91,13.7258,0.870532568,2018-02-25T22:00:00Z,2/25/2018 16:00,2018
2/25/2018 23:00,0.718586972,0.295517877,0.383289806,21.09,15.9679,0.946558341,2018-02-25T23:00:00Z,2/25/2018 17:00,2018
2/26/2018 0:00,0.172314293,0.01458552,0.384027305,38.89,19.1643,0.955753399,2018-02-26T00:00:00Z,2/25/2018 18:00,2018
2/26/2018 1:00,0,0,0.482285433,27.66,18.7797,0.955413548,2018-02-26T01:00:00Z,2/25/2018 19:00,2018
2/26/2018 2:00,0,0,0.544800741,21.62,17.8461,0.917858669,2018-02-26T02:00:00Z,2/25/2018 20:00,2018
2/26/2018 3:00,0,0,0.527673423,21.9,17.3978,0.91285608,2018-02-26T03:00:00Z,2/25/2018 21:00,2018
2/26/2018 4:00,0,0,0.504383137,20.17,16.5983,0.889449919,2018-02-26T04:00:00Z,2/25/2018 22:00,2018
2/26/2018 5:00,0,0,0.45300667,20.13,15.5182,0.883741721,2018-02-26T05:00:00Z,2/25/2018 23:00,2018
2/26/2018 6:00,0,0,0.419919193,18.35,14.6243,0.717235844,2018-02-26T06:00:00Z,2/26/2018 0:00,2018
2/26/2018 7:00,0,0,0.328240806,18.12,15.6851,0.40816905,2018-02-26T07:00:00Z,2/26/2018 1:00,2018
2/26/2018 8:00,0,0,0.231652347,17.99,16.6756,0.157755602,2018-02-26T08:00:00Z,2/26/2018 2:00,2018
2/26/2018 9:00,0,0,0.157643394,18.5,16.9727,0.035839342,2018-02-26T09:00:00Z,2/26/2018 3:00,2018
2/26/2018 10:00,0,0,0.095449425,18.89,18.0253,0.002139563,2018-02-26T10:00:00Z,2/26/2018 4:00,2018
2/26/2018 11:00,0,0,0.052338999,22.28,19.6618,0.025565199,2018-02-26T11:00:00Z,2/26/2018 5:00,2018
2/26/2018 12:00,0,0,0.032529205,55.32,21.1248,0.104794519,2018-02-26T12:00:00Z,2/26/2018 6:00,2018
2/26/2018 13:00,0,0.072406561,0.031448368,46.35,20.6586,0.177557655,2018-02-26T13:00:00Z,2/26/2018 7:00,2018
2/26/2018 14:00,0.277114848,0.310029714,0.029370156,31.56,20.3023,0.148158884,2018-02-26T14:00:00Z,2/26/2018 8:00,2018
2/26/2018 15:00,0.755073628,0.633006406,0.024288629,29.01,20.0793,0.133253228,2018-02-26T15:00:00Z,2/26/2018 9:00,2018
2/26/2018 16:00,0.559889261,0.600791596,0.064270632,27.1,19.3486,0.287753906,2018-02-26T16:00:00Z,2/26/2018 10:00,2018
2/26/2018 17:00,0.702210918,0.647039306,0.070024781,22.57,19.1346,0.281621127,2018-02-26T17:00:00Z,2/26/2018 11:00,2018
2/26/2018 18:00,0.745205126,0.698240082,0.046255811,21.39,19.3714,0.175342316,2018-02-26T18:00:00Z,2/26/2018 12:00,2018
2/26/2018 19:00,0.727287052,0.637046628,0.057777439,19.9,18.9956,0.208384771,2018-02-26T19:00:00Z,2/26/2018 13:00,2018
2/26/2018 20:00,0.967068401,0.764402389,0.079357782,19.25,18.3686,0.24659313,2018-02-26T20:00:00Z,2/26/2018 14:00,2018
2/26/2018 21:00,0.880888286,0.703892542,0.114723464,19.33,18.4401,0.346131744,2018-02-26T21:00:00Z,2/26/2018 15:00,2018
2/26/2018 22:00,0.615205423,0.488936531,0.163341963,19.44,19.501,0.310034005,2018-02-26T22:00:00Z,2/26/2018 16:00,2018
2/26/2018 23:00,0.393151253,0.078698766,0.25075529,22.62,18.4656,0.406690177,2018-02-26T23:00:00Z,2/26/2018 17:00,2018
2/27/2018 0:00,0.038127259,0.005507434,0.306857189,26.01,19.5909,0.515084447,2018-02-27T00:00:00Z,2/26/2018 18:00,2018
2/27/2018 1:00,0,0,0.433935492,20.97,17.5438,0.765919135,2018-02-27T01:00:00Z,2/26/2018 19:00,2018
2/27/2018 2:00,0,0,0.618759953,19.26,15.614,0.912014783,2018-02-27T02:00:00Z,2/26/2018 20:00,2018
2/27/2018 3:00,0,0,0.720190879,18.34,12.6245,0.981628027,2018-02-27T03:00:00Z,2/26/2018 21:00,2018
2/27/2018 4:00,0,0,0.75371971,14.58,6.0976,0.957151025,2018-02-27T04:00:00Z,2/26/2018 22:00,2018
2/27/2018 5:00,0,0,0.738330318,11.24,0.2634,0.936545229,2018-02-27T05:00:00Z,2/26/2018 23:00,2018
2/27/2018 6:00,0,0,0.710745234,7.06,-0.3261,0.926005465,2018-02-27T06:00:00Z,2/27/2018 0:00,2018
2/27/2018 7:00,0,0,0.694094162,8.26,-0.2816,0.966206663,2018-02-27T07:00:00Z,2/27/2018 1:00,2018
2/27/2018 8:00,0,0,0.684942573,8.63,-0.0891,0.986303812,2018-02-27T08:00:00Z,2/27/2018 2:00,2018
2/27/2018 9:00,0,0,0.660056353,12.98,0.2199,0.912679427,2018-02-27T09:00:00Z,2/27/2018 3:00,2018
2/27/2018 10:00,0,0,0.618964263,15.08,9.2531,0.771156704,2018-02-27T10:00:00Z,2/27/2018 4:00,2018
2/27/2018 11:00,0,0,0.562992664,17.09,11.4713,0.869128461,2018-02-27T11:00:00Z,2/27/2018 5:00,2018
2/27/2018 12:00,0,0,0.488217422,21.91,18.7074,0.866073795,2018-02-27T12:00:00Z,2/27/2018 6:00,2018
2/27/2018 13:00,0,0.001312825,0.417255941,21.81,21.7089,0.647221147,2018-02-27T13:00:00Z,2/27/2018 7:00,2018
2/27/2018 14:00,0.035695603,0.018883049,0.367085682,21.76,19.8145,0.330940973,2018-02-27T14:00:00Z,2/27/2018 8:00,2018
2/27/2018 15:00,0.026686917,0.043922051,0.332755884,21.79,19.5038,0.206981227,2018-02-27T15:00:00Z,2/27/2018 9:00,2018
2/27/2018 16:00,0.061474725,0.093564394,0.303699442,21.46,19.3574,0.235243198,2018-02-27T16:00:00Z,2/27/2018 10:00,2018
2/27/2018 17:00,0.109342274,0.120454801,0.297945439,20.82,19.3853,0.388438151,2018-02-27T17:00:00Z,2/27/2018 11:00,2018
2/27/2018 18:00,0.164938214,0.221552884,0.28297031,19.78,20.069,0.454047536,2018-02-27T18:00:00Z,2/27/2018 12:00,2018
2/27/2018 19:00,0.328709512,0.351103314,0.244902143,19.6,20.3187,0.359572437,2018-02-27T19:00:00Z,2/27/2018 13:00,2018
2/27/2018 20:00,0.209933813,0.321604215,0.204049119,19.43,20.36,0.233913851,2018-02-27T20:00:00Z,2/27/2018 14:00,2018
2/27/2018 21:00,0.461306241,0.382718723,0.169508416,19.68,20.4217,0.191761097,2018-02-27T21:00:00Z,2/27/2018 15:00,2018
2/27/2018 22:00,0.550818152,0.305750898,0.122643361,20.36,20.6079,0.291854319,2018-02-27T22:00:00Z,2/27/2018 16:00,2018
2/27/2018 23:00,0.384277223,0.108440548,0.090645853,23.02,21.177,0.248011529,2018-02-27T23:00:00Z,2/27/2018 17:00,2018
2/28/2018 0:00,0.054108569,0.014737562,0.15542044,38.48,20.8334,0.188215484,2018-02-28T00:00:00Z,2/27/2018 18:00,2018
2/28/2018 1:00,0,0,0.25571719,21.82,20.0341,0.531069774,2018-02-28T01:00:00Z,2/27/2018 19:00,2018
2/28/2018 2:00,0,0,0.363339597,19.78,18.3113,0.47843402,2018-02-28T02:00:00Z,2/27/2018 20:00,2018
2/28/2018 3:00,0,0,0.464707788,18.57,15.1831,0.753013523,2018-02-28T03:00:00Z,2/27/2018 21:00,2018
2/28/2018 4:00,0,0,0.525738688,17.01,15.6577,0.933211046,2018-02-28T04:00:00Z,2/27/2018 22:00,2018
2/28/2018 5:00,0,0,0.531545247,13.29,17.2156,0.858552478,2018-02-28T05:00:00Z,2/27/2018 23:00,2018
2/28/2018 6:00,0,0,0.491414836,8.71,17.8344,0.88891072,2018-02-28T06:00:00Z,2/28/2018 0:00,2018
2/28/2018 7:00,0,0,0.452313727,7.39,17.4712,0.474089328,2018-02-28T07:00:00Z,2/28/2018 1:00,2018
2/28/2018 8:00,0,0,0.452552548,7.46,16.3443,0.547877058,2018-02-28T08:00:00Z,2/28/2018 2:00,2018
2/28/2018 9:00,0,0,0.460025452,9,15.5199,0.949495964,2018-02-28T09:00:00Z,2/28/2018 3:00,2018
2/28/2018 10:00,0,0,0.44319074,10,15.2091,0.917343377,2018-02-28T10:00:00Z,2/28/2018 4:00,2018
2/28/2018 11:00,0,0,0.342794269,14.83,17.5441,0.847330518,2018-02-28T11:00:00Z,2/28/2018 5:00,2018
2/28/2018 12:00,0,0,0.292481967,19.99,18.077,0.626484226,2018-02-28T12:00:00Z,2/28/2018 6:00,2018
2/28/2018 13:00,0,0.006530795,0.320626543,20.29,17.9804,0.582326865,2018-02-28T13:00:00Z,2/28/2018 7:00,2018
2/28/2018 14:00,0.116407645,0.027609683,0.280887179,20.83,18.259,0.462586097,2018-02-28T14:00:00Z,2/28/2018 8:00,2018
2/28/2018 15:00,0.04186893,0.065375781,0.199129262,21.06,19.6812,0.409426838,2018-02-28T15:00:00Z,2/28/2018 9:00,2018
2/28/2018 16:00,0.086364636,0.119620909,0.14926472,21.93,20.6215,0.45205501,2018-02-28T16:00:00Z,2/28/2018 10:00,2018
2/28/2018 17:00,0.111180065,0.163019584,0.118160281,21.73,22.1655,0.484402767,2018-02-28T17:00:00Z,2/28/2018 11:00,2018
2/28/2018 18:00,0.100819999,0.125691484,0.114771023,19.91,21.2219,0.43541851,2018-02-28T18:00:00Z,2/28/2018 12:00,2018
2/28/2018 19:00,0.151021747,0.192608738,0.103911005,19.91,22.1462,0.291950382,2018-02-28T19:00:00Z,2/28/2018 13:00,2018
2/28/2018 20:00,0.403997963,0.512769722,0.095402556,18.97,22.8059,0.279886515,2018-02-28T20:00:00Z,2/28/2018 14:00,2018
2/28/2018 21:00,0.865031995,0.866580554,0.080436549,17.81,24.0724,0.43911146,2018-02-28T21:00:00Z,2/28/2018 15:00,2018
2/28/2018 22:00,0.744253138,0.695374673,0.093299244,16.81,20.4223,0.359984012,2018-02-28T22:00:00Z,2/28/2018 16:00,2018
2/28/2018 23:00,0.524515413,0.228650913,0.125177876,18.68,20.351,0.338387314,2018-02-28T23:00:00Z,2/28/2018 17:00,2018
3/1/2018 0:00,0.128762978,0.013004866,0.183093997,30.46,20.4128,0.428759366,2018-03-01T00:00:00Z,2/28/2018 18:00,2018
3/1/2018 1:00,0,0,0.31889015,20.17,20.3296,0.639492445,2018-03-01T01:00:00Z,2/28/2018 19:00,2018
3/1/2018 2:00,0,0,0.447830372,19.8,19.7102,0.493273617,2018-03-01T02:00:00Z,2/28/2018 20:00,2018
3/1/2018 3:00,0,0,0.443836039,19.22,19.0371,0.775888451,2018-03-01T03:00:00Z,2/28/2018 21:00,2018
3/1/2018 4:00,0,0,0.425605452,13.4,19.0406,0.939274389,2018-03-01T04:00:00Z,2/28/2018 22:00,2018
3/1/2018 5:00,0,0,0.511371208,13.41,18.0358,0.961691744,2018-03-01T05:00:00Z,2/28/2018 23:00,2018
3/1/2018 6:00,0,0,0.606177943,8.58,14.5888,0.794208891,2018-03-01T06:00:00Z,3/1/2018 0:00,2018
3/1/2018 7:00,0,0,0.57721652,8.78,15.5837,0.671711746,2018-03-01T07:00:00Z,3/1/2018 1:00,2018
3/1/2018 8:00,0,0,0.579782829,5.8,5.0836,0.707058032,2018-03-01T08:00:00Z,3/1/2018 2:00,2018
3/1/2018 9:00,0,0,0.547743025,8.5,14.099,0.791265441,2018-03-01T09:00:00Z,3/1/2018 3:00,2018
3/1/2018 10:00,0,0,0.527783283,10.44,10.7017,0.846497988,2018-03-01T10:00:00Z,3/1/2018 4:00,2018
3/1/2018 11:00,0,0,0.579968691,12.78,6.274,0.855919299,2018-03-01T11:00:00Z,3/1/2018 5:00,2018
3/1/2018 12:00,0,0,0.614911889,17.6,9.5391,0.901164859,2018-03-01T12:00:00Z,3/1/2018 6:00,2018
3/1/2018 13:00,0,0.088797289,0.650567223,18.41,12.8847,0.90880535,2018-03-01T13:00:00Z,3/1/2018 7:00,2018
3/1/2018 14:00,0.888320039,0.614499364,0.63671707,18.6,12.6957,0.909234577,2018-03-01T14:00:00Z,3/1/2018 8:00,2018
3/1/2018 15:00,0.997308109,0.965785135,0.618552955,19.38,12.1351,0.890446018,2018-03-01T15:00:00Z,3/1/2018 9:00,2018
3/1/2018 16:00,0.935778728,0.971957457,0.44496002,19.69,14.618,0.827301666,2018-03-01T16:00:00Z,3/1/2018 10:00,2018
3/1/2018 17:00,1.00000008,0.922757201,0.31143503,20.44,18.1599,0.550137881,2018-03-01T17:00:00Z,3/1/2018 11:00,2018
3/1/2018 18:00,0.866049194,0.710519824,0.234150509,21.43,18.7992,0.278619443,2018-03-01T18:00:00Z,3/1/2018 12:00,2018
3/1/2018 19:00,0.90354036,0.796706081,0.219753396,22.01,18.3512,0.236593965,2018-03-01T19:00:00Z,3/1/2018 13:00,2018
3/1/2018 20:00,0.89659737,0.743635186,0.180601482,21.83,18.873,0.23999713,2018-03-01T20:00:00Z,3/1/2018 14:00,2018
3/1/2018 21:00,0.662932506,0.68109967,0.158879295,21.89,19.4531,0.15805494,2018-03-01T21:00:00Z,3/1/2018 15:00,2018
3/1/2018 22:00,0.56720059,0.49101717,0.131680272,25.07,19.5744,0.11173349,2018-03-01T22:00:00Z,3/1/2018 16:00,2018
3/1/2018 23:00,0.463994197,0.194237929,0.100531123,26.66,19.7949,0.146213061,2018-03-01T23:00:00Z,3/1/2018 17:00,2018
3/2/2018 0:00,0.051581011,0.014539907,0.086145321,47.51,20.5419,0.247667602,2018-03-02T00:00:00Z,3/1/2018 18:00,2018
3/2/2018 1:00,0,0,0.102888118,26.22,20.2421,0.367115797,2018-03-02T01:00:00Z,3/1/2018 19:00,2018
3/2/2018 2:00,0,0,0.114749207,21.11,20.1237,0.428386895,2018-03-02T02:00:00Z,3/1/2018 20:00,2018
3/2/2018 3:00,0,0,0.140576379,20.15,20.0147,0.504364723,2018-03-02T03:00:00Z,3/1/2018 21:00,2018
3/2/2018 4:00,0,0,0.148035024,19.74,18.6063,0.454581472,2018-03-02T04:00:00Z,3/1/2018 22:00,2018
3/2/2018 5:00,0,0,0.150575766,19.69,17.4574,0.447388845,2018-03-02T05:00:00Z,3/1/2018 23:00,2018
3/2/2018 6:00,0,0,0.164734493,16.6,16.4956,0.350658733,2018-03-02T06:00:00Z,3/2/2018 0:00,2018
3/2/2018 7:00,0,0,0.176252889,16.18,15.886,0.317261371,2018-03-02T07:00:00Z,3/2/2018 1:00,2018
3/2/2018 8:00,0,0,0.16953454,16,15.5295,0.253281413,2018-03-02T08:00:00Z,3/2/2018 2:00,2018
3/2/2018 9:00,0,0,0.167421699,16.24,14.9055,0.349997631,2018-03-02T09:00:00Z,3/2/2018 3:00,2018
3/2/2018 10:00,0,0,0.157797605,17.25,15.421,0.356091667,2018-03-02T10:00:00Z,3/2/2018 4:00,2018
3/2/2018 11:00,0,0,0.168022825,20.47,16.2585,0.413713857,2018-03-02T11:00:00Z,3/2/2018 5:00,2018
3/2/2018 12:00,0,0,0.215826344,39.39,15.2296,0.605041362,2018-03-02T12:00:00Z,3/2/2018 6:00,2018
3/2/2018 13:00,0,0.019752028,0.290559191,29.38,15.4619,0.544615972,2018-03-02T13:00:00Z,3/2/2018 7:00,2018
3/2/2018 14:00,0.22639112,0.100328515,0.26707583,25.76,17.2282,0.440390397,2018-03-02T14:00:00Z,3/2/2018 8:00,2018
3/2/2018 15:00,0.695194606,0.395651076,0.29270138,23.47,16.8715,0.563241333,2018-03-02T15:00:00Z,3/2/2018 9:00,2018
3/2/2018 16:00,0.932148984,0.892016619,0.32265806,21.47,16.5876,0.610923669,2018-03-02T16:00:00Z,3/2/2018 10:00,2018
3/2/2018 17:00,0.951951519,0.902098184,0.251378022,21.57,16.9853,0.5929814,2018-03-02T17:00:00Z,3/2/2018 11:00,2018
3/2/2018 18:00,0.955218747,0.9426987,0.190873635,20.43,17.8488,0.450726835,2018-03-02T18:00:00Z,3/2/2018 12:00,2018
3/2/2018 19:00,0.948834229,0.986814311,0.167862097,20.93,19.1617,0.365590061,2018-03-02T19:00:00Z,3/2/2018 13:00,2018
3/2/2018 20:00,0.934244658,0.962934342,0.162002658,20.78,19.5193,0.4059984,2018-03-02T20:00:00Z,3/2/2018 14:00,2018
3/2/2018 21:00,0.909267546,0.936287198,0.171431283,20.38,19.4356,0.359265647,2018-03-02T21:00:00Z,3/2/2018 15:00,2018
3/2/2018 22:00,0.834539233,0.838564452,0.166752151,19.46,19.0821,0.322708061,2018-03-02T22:00:00Z,3/2/2018 16:00,2018
3/2/2018 23:00,0.659346691,0.339817694,0.208877828,20.67,18.1521,0.321108061,2018-03-02T23:00:00Z,3/2/2018 17:00,2018
3/3/2018 0:00,0.147790367,0.019757876,0.259451335,23.14,18.298,0.343821278,2018-03-03T00:00:00Z,3/2/2018 18:00,2018
3/3/2018 1:00,0,0,0.401786366,20.4,15.7093,0.452354342,2018-03-03T01:00:00Z,3/2/2018 19:00,2018
3/3/2018 2:00,0,0,0.561009204,18.84,10.8549,0.886782808,2018-03-03T02:00:00Z,3/2/2018 20:00,2018
3/3/2018 3:00,0,0,0.655884988,17.38,5.1683,0.955643585,2018-03-03T03:00:00Z,3/2/2018 21:00,2018
3/3/2018 4:00,0,0,0.702311724,14.77,0.6605,0.970353645,2018-03-03T04:00:00Z,3/2/2018 22:00,2018
3/3/2018 5:00,0,0,0.715887504,13.18,0.3899,0.916545839,2018-03-03T05:00:00Z,3/2/2018 23:00,2018
3/3/2018 6:00,0,0,0.71968968,8.21,-0.8171,0.8596902,2018-03-03T06:00:00Z,3/3/2018 0:00,2018
3/3/2018 7:00,0,0,0.727961374,10.31,-1.4028,0.829826925,2018-03-03T07:00:00Z,3/3/2018 1:00,2018
3/3/2018 8:00,0,0,0.720147816,9.74,-1.4521,0.915866803,2018-03-03T08:00:00Z,3/3/2018 2:00,2018
3/3/2018 9:00,0,0,0.705448247,12.73,-1.2569,0.88978845,2018-03-03T09:00:00Z,3/3/2018 3:00,2018
3/3/2018 10:00,0,0,0.677855914,14.02,-0.3774,0.829627986,2018-03-03T10:00:00Z,3/3/2018 4:00,2018
3/3/2018 11:00,0,0,0.657399016,15.47,0.2686,0.750929981,2018-03-03T11:00:00Z,3/3/2018 5:00,2018
3/3/2018 12:00,0,0,0.643086819,19.66,5.9004,0.712842666,2018-03-03T12:00:00Z,3/3/2018 6:00,2018
3/3/2018 13:00,0,0.002105784,0.625268295,20.61,6.5742,0.676074713,2018-03-03T13:00:00Z,3/3/2018 7:00,2018
3/3/2018 14:00,0.018675729,0.027028999,0.566832168,22.75,12.31,0.650812732,2018-03-03T14:00:00Z,3/3/2018 8:00,2018
3/3/2018 15:00,0.029391916,0.062420901,0.562541782,21.33,8.21,0.586891112,2018-03-03T15:00:00Z,3/3/2018 9:00,2018
3/3/2018 16:00,0.132009556,0.176827934,0.57407284,21.15,9.3986,0.57503348,2018-03-03T16:00:00Z,3/3/2018 10:00,2018
3/3/2018 17:00,0.440346166,0.360938686,0.543251233,20.76,13.1951,0.431749193,2018-03-03T17:00:00Z,3/3/2018 11:00,2018
3/3/2018 18:00,0.426934373,0.383823953,0.542474517,20.44,9.7777,0.375710863,2018-03-03T18:00:00Z,3/3/2018 12:00,2018
3/3/2018 19:00,0.633780429,0.540053099,0.563524959,18.82,11.4404,0.437349791,2018-03-03T19:00:00Z,3/3/2018 13:00,2018
3/3/2018 20:00,0.277192126,0.384273061,0.598909679,17.7,14.3959,0.586382524,2018-03-03T20:00:00Z,3/3/2018 14:00,2018
3/3/2018 21:00,0.566794024,0.431627756,0.617152924,15.68,13.9887,0.692866564,2018-03-03T21:00:00Z,3/3/2018 15:00,2018
3/3/2018 22:00,0.2085705,0.153170177,0.645236646,16.17,9.6987,0.832667419,2018-03-03T22:00:00Z,3/3/2018 16:00,2018
3/3/2018 23:00,0.32284568,0.030240012,0.673686575,16.83,10.2419,0.905557254,2018-03-03T23:00:00Z,3/3/2018 17:00,2018
3/4/2018 0:00,0.128319931,0.002461328,0.659440094,20.62,10.8655,0.891153692,2018-03-04T00:00:00Z,3/3/2018 18:00,2018
3/4/2018 1:00,0,0,0.63725237,15.68,10.317,0.934951473,2018-03-04T01:00:00Z,3/3/2018 19:00,2018
3/4/2018 2:00,0,0,0.600244289,13.54,13.0815,0.952641636,2018-03-04T02:00:00Z,3/3/2018 20:00,2018
3/4/2018 3:00,0,0,0.656892626,14.4,10.4863,0.948679489,2018-03-04T03:00:00Z,3/3/2018 21:00,2018
3/4/2018 4:00,0,0,0.687185462,10.82,1.181,0.936688056,2018-03-04T04:00:00Z,3/3/2018 22:00,2018
3/4/2018 5:00,0,0,0.668173347,11,4.7563,0.942203726,2018-03-04T05:00:00Z,3/3/2018 23:00,2018
3/4/2018 6:00,0,0,0.652675955,7.44,5.9406,0.943994496,2018-03-04T06:00:00Z,3/4/2018 0:00,2018
3/4/2018 7:00,0,0,0.643202397,7.17,0.2611,0.943706731,2018-03-04T07:00:00Z,3/4/2018 1:00,2018
3/4/2018 8:00,0,0,0.61702664,8.19,0.005,0.903297875,2018-03-04T08:00:00Z,3/4/2018 2:00,2018
3/4/2018 9:00,0,0,0.575568195,8.76,4.3006,0.836694595,2018-03-04T09:00:00Z,3/4/2018 3:00,2018
3/4/2018 10:00,0,0,0.510609614,10.73,14.4789,0.727558111,2018-03-04T10:00:00Z,3/4/2018 4:00,2018
